x,y,class
-3.6494762177602174,4.048438613934913,1.0
6.4772393663335155,-1.7831794759790398,1.0
-0.5536374103982493,-5.905982031803475,1.0
-3.3784059719802206,-2.720260406055048,1.0
2.447770274707681,3.4990218731069125,1.0
3.1599277322743196,4.4259171688843635,1.0
3.650758075551078,1.7159960793804916,1.0
4.789328823560429,-5.06352043352272,1.0
-4.697271352404084,-3.7401826851142976,1.0
-1.050090328525235,-4.337577054717483,1.0
3.2259890584763538,0.1545011990467307,1.0
6.269995189374494,-1.3884547599723045,1.0
2.66031580879621,-4.004453955967441,1.0
1.298932982207388,5.932610937986706,1.0
1.4883284669818777,2.8884956799225847,1.0
1.70942960738105,4.128301575587715,1.0
-1.667275986254865,4.954497294825196,1.0
-4.730355949561453,-0.6381013942797439,1.0
-4.102051199623545,2.086021703449404,1.0
-1.4310770124572507,5.2838771299944,1.0
-3.27253512836125,-2.826059473401692,1.0
3.257501809024432,4.033261800422942,1.0
-1.210980735673598,4.877287527401519,1.0
-3.2493732995302866,4.0549196466874395,1.0
-5.556972205709926,1.8222188493644929,1.0
0.8933940850126191,-3.6698437739860847,1.0
1.1276483920652922,3.385228683418062,1.0
-5.937095057073449,-0.12771174014592734,1.0
-4.477417224470849,-3.0538729769141115,1.0
4.127526959479709,1.4088592240200646,1.0
-4.989984377766309,-4.086097705059147,1.0
2.4870406037418022,4.544709979614639,1.0
5.580996013560236,2.761626782389499,1.0
4.8472310380951935,-1.4980914375822105,1.0
7.111490880590248,-1.4052189246662703,1.0
2.218131032247318,-6.091178281675763,1.0
-1.5719093396713377,4.401060073367838,1.0
4.741898797345838,3.271124165761561,1.0
-2.027981459338759,-5.379167095108691,1.0
-6.22828485807861,1.9455036782252773,1.0
2.7940451852619854,3.210883774202223,1.0
-5.607998378775026,-0.04835585268056816,1.0
6.230656813414355,1.2546278302650666,1.0
2.716095776991422,-1.8037867849069282,1.0
-0.32148844425172496,3.8724165257867997,1.0
-1.1704120405645337,-2.361538700760243,1.0
-2.0782358940632353,4.551512841852077,1.0
-6.111912134019882,-0.8356378309596578,1.0
-6.136315060014888,-1.914517984746598,1.0
1.919012891008501,4.711445164172344,1.0
6.303694153136582,-1.308806007643384,1.0
0.710931790324723,-3.253388635109019,1.0
3.1100418498355635,-1.125014579223385,1.0
3.790778302260667,-2.8877504962030667,1.0
-4.653238255432034,-2.974350183296037,1.0
4.555252339027032,-2.106897771187025,1.0
2.6208530582556304,1.584024494795489,1.0
1.6151002996703472,4.371370915343902,1.0
3.9166459866256087,1.1160247064132982,1.0
-2.798473858897072,4.916090609237421,1.0
-4.4115678880439315,3.3493221864885103,1.0
-0.6813740103093974,4.140919831883281,1.0
2.1208418957459463,-3.7005916392911384,1.0
-2.400824140421019,3.091289601771781,1.0
-1.0018697352717976,4.90611813588257,1.0
-5.67172525608649,-1.2380342403120204,1.0
2.2904820056585775,3.1560087580485305,1.0
2.061691922285734,-4.690346186743376,1.0
3.971852785729679,2.1310700902390507,1.0
4.416314558477824,-0.6983933148118031,1.0
0.750201248737893,-4.69458675176913,1.0
1.3469160752981544,3.8369309323330123,1.0
4.557628058247476,0.41219234020277573,1.0
1.6096567801704706,-3.350386355095266,1.0
-1.7363699575361684,-6.738092827794523,1.0
-0.3964059077695683,-5.236384661725645,1.0
0.6123073883877421,-4.30373239504964,1.0
4.801615898122346,2.169064417199831,1.0
-3.0970174769033054,3.6797697741388893,1.0
3.855516285703734,3.297672659600134,1.0
3.5269907174531414,-3.9212103057309595,1.0
-3.754284874360373,-3.9484727115749676,1.0
-2.1832942275535134,3.665263481861947,1.0
3.789907129823182,1.8091244713031172,1.0
-1.7408302713660637,4.621652937812629,1.0
-1.3638807222252394,2.2806367707097905,1.0
-0.27718732301817217,-3.4830422798117695,1.0
-4.263730345041301,-4.839964365603509,1.0
4.955839057483856,-4.481653829475469,1.0
-5.05665645872553,0.9548668364392485,1.0
3.9843928167721545,3.782850136795762,1.0
-1.7004811219683822,-5.086339050176131,1.0
0.23026152671867384,-8.237837142305056,1.0
-5.519492761274114,-2.385844605299362,1.0
0.7971564571145442,-4.685388278387974,1.0
-3.956295239749649,0.08306029467861947,1.0
-3.5523905613847337,-0.13767754740630322,1.0
-4.682985938671962,2.2080758435184005,1.0
4.18891962649538,0.7198254855766425,1.0
2.5549990208959388,2.43033810409037,1.0
4.569497985724788,0.5704449700612673,1.0
-2.389697448903493,-3.3142842102541743,1.0
-2.675121415815138,5.842720235694205,1.0
-5.867736401263507,-0.06406371476068717,1.0
4.2151941302671,-2.849365651403237,1.0
-0.3795303980095107,6.991519921463665,1.0
-4.342932587658399,2.5974182692543817,1.0
0.007927457284472639,-4.099288351204259,1.0
0.6660864261980547,6.773751115732275,1.0
4.847321727129337,2.9770296009526005,1.0
-0.6199642218128643,4.252091699176151,1.0
2.6740765556457844,4.322260773869683,1.0
3.6142736197890106,-1.55835008336878,1.0
1.4062855906353307,-3.2601734271190974,1.0
-3.683566606542922,-4.250090144649113,1.0
4.960771116651681,-5.103367300688771,1.0
1.2035532701079872,-3.5622189130008004,1.0
2.029462432707064,5.126311974128689,1.0
3.5350232996757494,-2.75218224314749,1.0
-4.29699822709341,-1.1948774274009055,1.0
1.7354660623374978,-3.9843768377469346,1.0
3.412427837030525,-2.3214600142353614,1.0
-1.8821738591331791,4.612325376733248,1.0
3.104393934195036,2.9540063051453878,1.0
0.9918231595905761,4.99155007495268,1.0
-4.400122933212327,2.149809654639653,1.0
2.3883178438462096,-4.476243218334172,1.0
2.485226768324632,-3.5145759669300287,1.0
4.766202173724696,0.17661579548982076,1.0
-5.702691948645792,-0.41270019560300997,1.0
-4.907028838843958,3.030838558088358,1.0
0.6045605396382322,4.086993970565732,1.0
3.6561353674142665,3.2827500521151163,1.0
-2.9238061886164104,5.272506277359489,1.0
3.2231723316591316,-0.9250505360766927,1.0
-2.575443917821506,5.08369026566504,1.0
-4.312052189829239,-0.5562000904190244,1.0
-1.1921567430805424,-5.521539816608327,1.0
-2.4288305572621205,3.12759159688608,1.0
3.232295222417144,-0.3457763332832515,1.0
3.2866160933150765,-0.4114532291582529,1.0
-0.03252350685446749,5.356417124823891,1.0
-5.1362329137195095,-0.0068435562306919245,1.0
-1.491671029375348,3.664259080774983,1.0
-1.275980604887726,5.532204110945775,1.0
2.9154985731522407,0.4131547818604778,1.0
-3.730401002663155,-3.069947260690001,1.0
-3.6590078336968177,-0.09329670960068936,1.0
4.026049721350313,1.288813328840659,1.0
-0.588791800175058,4.646918827780266,1.0
3.225640573859724,-2.1533315192134563,1.0
0.009610030761502686,4.498981555494699,1.0
3.7293236389462936,4.509486328172476,1.0
-4.203979436822964,-0.2815464143105747,1.0
6.148774601639669,-0.5309414211165301,1.0
0.10134099375122804,4.2199224157686155,1.0
-2.383008252247776,-4.548860908415529,1.0
0.46216793651136306,-6.5158280821017245,1.0
0.16166864694405067,2.400289506665068,1.0
-0.3967554767513997,-4.070041688223029,1.0
-3.6303070419576327,3.9186150766068586,1.0
-3.548015049729436,-3.4836771058707248,1.0
-3.293762226984239,-3.8427547145780974,1.0
-4.009407741264174,-0.7344450415269319,1.0
4.164667830203213,2.713315126741454,1.0
2.553042270775452,-4.205752523654635,1.0
-2.5546292042618153,5.3922412118933964,1.0
2.0928129587236004,4.676583332148177,1.0
5.053324786780462,1.3072755052570826,1.0
-3.9943510370852287,-2.406661864137821,1.0
-1.9886507028367184,-3.8703395879553986,1.0
4.777202629392113,0.3145417272469238,1.0
-5.270167423363928,-0.11095425263570269,1.0
0.5996571421487258,4.474947789747996,1.0
-3.0832608320330794,-4.18753302036411,1.0
2.6675268513665484,6.141948892279846,1.0
-1.8993513346573785,-5.956321292318394,1.0
-3.8874374170120345,3.2293545031416278,1.0
5.645138063781903,-2.253423621053767,1.0
2.7578229852070795,3.435853785894197,1.0
-1.862708309216916,2.5035028793933414,1.0
3.2517255638186757,2.714247218843306,1.0
2.691864619489999,-1.7385046022202313,1.0
3.404234227612886,-3.3441196258236463,1.0
-0.25969285877831716,5.171024976244211,1.0
-3.4825708963629083,-5.887601715783931,1.0
2.198993936045891,-4.800086330697242,1.0
-4.752807888714717,-1.8964626283193828,1.0
-5.529281786928995,-0.9864614072012885,1.0
0.043958258114012105,2.778082690510482,1.0
4.053730959110665,2.5679979415837932,1.0
4.523053771748362,-3.2402326891755497,1.0
3.154462594204184,-2.209263005557343,1.0
-3.9475770138483925,-4.721755309032261,1.0
-2.902709491392947,4.564909250608005,1.0
-2.7462236491687557,3.9521752197286797,1.0
-0.912065755809565,-5.771788122894675,1.0
6.21890350475505,-4.367359986254771,1.0
4.007950694726367,-3.2898174663819892,1.0
1.0653952511307063,-5.017406475456094,1.0
-2.6433603527173797,-3.499994697799767,1.0
3.6313349786124722,2.0198613980872246,1.0
3.0217023541779415,4.788908986149195,1.0
3.2909636808646257,-2.4488582230243243,1.0
-3.9935721120285526,-3.3586826794753675,1.0
4.507349450752476,-0.3230839047029401,1.0
4.548148328231747,3.3486208640502433,1.0
-2.7477620440931547,-4.384358516218682,1.0
6.181014965186018,-0.28060775940061466,1.0
2.370431761307474,3.6012383324729513,1.0
-4.494375693277086,-1.3020220436204788,1.0
-1.8353302641183222,-3.344713774377984,1.0
-2.4488915010580263,-3.714202892038422,1.0
0.9348674567936739,5.161578472260777,1.0
-1.1556202214880593,-5.63178175131517,1.0
-0.25289924493567945,4.33972990446003,1.0
-2.2601961130418493,5.093955666323877,1.0
-0.16801757863397646,-6.513931938531343,1.0
-2.970393898080816,-4.468758555844994,1.0
3.806903382674545,-5.773767238949402,1.0
-2.1952252577046387,-3.509408979032753,1.0
-3.6254215241957106,-1.2378118496482788,1.0
2.5544880964032934,1.8529967249913655,1.0
-3.9956236259542592,4.748273232759006,1.0
-0.577416558245555,5.57022797585063,1.0
0.230164008385946,4.628251887863492,1.0
5.378245191511281,-0.7144682062345407,1.0
-2.933726450098127,2.395568846875135,1.0
5.827687863176274,-4.708034493511461,1.0
-3.4113618454682073,-3.125443684593169,1.0
1.90034057918812,-4.848455593430398,1.0
-5.736504416192742,-0.24522606958213639,1.0
-4.813279964164164,-2.6318382564284635,1.0
-5.007981305813501,0.47518766264238166,1.0
1.6409825651656367,3.985488110939968,1.0
-0.7049202086970584,-5.677366829520819,1.0
-1.194607624520246,6.937633016637351,1.0
6.042904802655474,0.8320682100848189,1.0
-3.6988467894234596,-4.84694873987417,1.0
1.7553777047430128,4.242218977901367,1.0
3.793536584794807,-1.5550392261525403,1.0
4.520560358094957,-1.1351378476191838,1.0
4.336652817787696,-2.5637092243274284,1.0
-4.110436392950634,4.608867110695499,1.0
3.3562212777312825,0.4176590700642969,1.0
5.962797101199811,-3.0116802670053113,1.0
-4.034616838423197,1.982760907486954,1.0
4.563821378523412,-0.7451457104480023,1.0
3.835333516479621,-0.9706004515389752,1.0
2.209861714674875,-2.749346610487442,1.0
-1.3673456699145399,5.406521458761825,1.0
-4.053132967652956,3.4374277615630624,1.0
2.321566841700118,-2.5733288575744986,1.0
-1.3721208013076447,3.1686853988728676,1.0
2.200505574455237,4.084944596889133,1.0
-5.973644244676718,-2.04747574553982,1.0
4.334066031878093,-1.8669563145464718,1.0
-1.1380897064824904,-3.207246572070726,1.0
-4.335616325366783,-2.2383960653397756,1.0
3.87625285740418,2.7960030688092825,1.0
-1.9467766814929355,-1.560583485819949,1.0
4.648040527498369,-0.11172729968263992,1.0
3.3568775535027084,3.91370951966911,1.0
-5.827863680369801,-0.13666212962416102,1.0
4.716334285092842,-4.654270537281791,1.0
-0.7858348009128384,-6.051102889680422,1.0
-1.673893778402992,-4.4324746796578,1.0
-1.4098284886928902,-3.7918740921082423,1.0
-4.480356741891971,5.918475190938124,1.0
-1.166473731594825,4.811553242580735,1.0
1.6893930899026275,-4.635512589396911,1.0
2.2855246755415592,-4.361625730512129,1.0
3.6843851788188022,-4.055360585759214,1.0
4.0869072346209,-2.289797541121077,1.0
-4.914983431147812,-0.05175917877038039,1.0
-3.9947504471167004,-0.06603885318815414,1.0
1.2063585493213589,-5.164674093458154,1.0
-2.94940597797967,-3.726415743357633,1.0
-1.0698009109214561,-3.8339875335619027,1.0
1.9370040158129789,-4.901090080757193,1.0
3.9330589691568303,-3.2243290861920153,1.0
-3.3027818573929117,5.43401109819885,1.0
-1.54813711909939,1.8230440889422914,1.0
5.230648622632663,3.5009841877459027,1.0
-5.353896889878138,-2.997538825327648,1.0
2.9085360240079354,0.581953619312689,1.0
-4.528094359836303,0.9205242521264614,1.0
-4.475917907680027,-1.4098907464827128,1.0
-0.96838439818661,3.821291311137739,1.0
-3.6091488389662327,-2.3454561352453074,1.0
3.479630773950241,0.9842420496691756,1.0
6.547537314678933,1.8742859733886545,1.0
2.4169866503719017,-5.129089683635582,1.0
-4.22414298377139,4.741200211395573,1.0
4.0290946317645915,4.178618320127636,1.0
-3.554804723900753,-0.5440776853390695,1.0
0.7444098084356403,-4.620952329248284,1.0
0.8557181538672849,5.4281505436667485,1.0
-2.9044565953216908,-2.8715257753670365,1.0
5.099211331502824,3.1564173901137687,1.0
4.314428129218765,1.4256457602903165,1.0
-4.580640113075097,-0.8650778289194765,1.0
-5.415817547350458,-1.3856631375390038,1.0
-3.7312580936388704,-4.190073594107475,1.0
-0.6731943989742,-4.46944930716159,1.0
5.821764452817154,-1.0259288713921089,1.0
-4.018674378983229,-0.2264092983335056,1.0
-2.4211680893607292,4.766962230568296,1.0
1.2481092260337532,-5.343914694419258,1.0
-0.5241004785659251,5.0381160424012394,1.0
-4.943266079917834,1.7925771939428294,1.0
3.413033913962403,1.6385439837108786,1.0
5.8938187394460915,1.0423958615541393,1.0
4.955930583500042,-1.083779331507308,1.0
2.327853600414368,-3.7695460029520653,1.0
-2.1000340380817457,-5.605994670851431,1.0
-3.587261991702249,2.4524831540574517,1.0
1.773385397618703,3.404366447949939,1.0
1.919440292145469,2.947268203221181,1.0
-0.0004374060724191154,5.5577518916426385,1.0
-3.6834634535227235,-0.9976934499033199,1.0
-1.622824790668164,-6.208378145968194,1.0
-1.8410447624915294,-2.4922724249156456,1.0
-0.9021433138383348,6.383458449297688,1.0
4.754102113658309,-1.236646680933464,1.0
-0.511096694174346,-4.913192144115626,1.0
-4.3414717328804215,-1.9266139037662375,1.0
-3.9436694630909406,-3.3168306226186326,1.0
-4.401522681247444,2.294491919909408,1.0
0.3365578825715321,6.084574984875079,1.0
-3.2938824849000903,4.088196486515889,1.0
0.3095984909272132,-5.105944578574705,1.0
4.450371152239305,0.5606198308634874,1.0
4.114754510129368,3.206718160358204,1.0
4.850098849381339,1.6155313614064193,1.0
3.24465978164156,0.7808213954948171,1.0
2.3733193529340784,-2.731248152102448,1.0
-1.5660116590127104,-5.3784385740162435,1.0
-5.139993248771086,0.6483142271715063,1.0
3.9084355850092485,2.9946980539807635,1.0
-5.002709975710603,0.15705118791010714,1.0
-5.30286849595521,1.048834383921072,1.0
2.262451724059004,4.024430175248098,1.0
-3.4201775750563868,2.072185763502142,1.0
-4.286147564981016,3.0487049197139826,1.0
-3.2763792125527886,-2.7454881397748205,1.0
-3.591810388778085,-4.062778007418381,1.0
3.680666993805732,0.8653606752659124,1.0
-4.413602303960561,4.433609404654817,1.0
-3.5209229627479646,-4.2138244125736195,1.0
-4.919469108585229,-0.31430349347128883,1.0
3.6002061262693537,-4.906282198519066,1.0
-3.5038165924664013,-5.4082796863633575,1.0
3.454169790413393,5.478774763617003,1.0
2.7778119268337873,1.3344067228643757,1.0
-2.3683555947612103,-2.936115425851092,1.0
4.198285533632982,0.739442663951244,1.0
-4.516600002930586,-2.3471643199333863,1.0
5.003267150067248,-2.2092326763387833,1.0
-4.047379968398971,-1.904135794171029,1.0
-3.951375791492237,3.5469437190432958,1.0
-2.7914719509688224,-3.225512291320981,1.0
-4.191616481336508,1.1758814723274595,1.0
-3.7579287586533066,-0.8156655105000722,1.0
3.870309651044078,-2.0064550013363887,1.0
-2.586585354592021,2.529231905899809,1.0
3.5063313686064665,-1.1023901504192326,1.0
5.089145236226528,-3.7577389271699,1.0
1.598664565435036,3.920146554546924,1.0
6.677043217210292,3.496701674713356,1.0
4.762865103378601,3.2230875216987083,1.0
5.23469505982608,0.7828965098537163,1.0
3.2925962312175434,2.6384005807343414,1.0
-2.3403587547653233,-4.939741114296017,1.0
4.10076727911916,2.2416403924929846,1.0
-2.135770399466285,4.796899037262944,1.0
4.352249029312009,-6.241039580880016,1.0
4.667473544724091,0.39411769560663323,1.0
2.4571822722351206,-5.700860979671406,1.0
-1.1370193257154073,4.042396230560187,1.0
3.636041395033768,3.791014185132061,1.0
-2.4046394660569725,-6.430346989798812,1.0
-3.161761156224596,-3.143208677355933,1.0
5.138583366572478,-4.631433243831051,1.0
-0.316348303102334,-5.673939447297835,1.0
1.5850700384848029,-3.850336131383274,1.0
-1.3445094234471058,5.394168831548924,1.0
2.5663161404203847,5.401441598639165,1.0
0.26433428059994685,-5.770262141642667,1.0
1.2272612952425679,-3.4774067974916822,1.0
4.729127275424888,-0.3771128842403777,1.0
-3.975327832801052,2.472760546729625,1.0
-3.378628863501372,3.4616813317756483,1.0
0.8666936256880363,-5.68193178391055,1.0
-2.769678990492735,4.0763512725265105,1.0
3.29277274932268,-1.5611596538910033,1.0
3.5295759526165513,-4.480453033714143,1.0
-4.870068623177437,2.5729222741098225,1.0
-0.12676886417140706,-5.5432192268788745,1.0
-0.092702058082682,-6.369814054023015,1.0
4.284290577135748,3.459223506058068,1.0
4.569068150934821,-3.2880035845284805,1.0
-5.147823293561585,-0.09882813206327594,1.0
1.1124945715206047,-2.693009125705214,1.0
-2.2356342722459006,4.537110232635788,1.0
4.6239514458615245,-3.1552782357925957,1.0
-4.046129539977103,3.348535995559871,1.0
3.882320694796811,0.38760682730831975,1.0
3.2629252568329785,-2.15234814546559,1.0
5.064679958578089,3.13425945456728,1.0
-1.9088636399386143,4.433600461597208,1.0
5.34605651707952,-1.912781480084171,1.0
4.841586207637883,-1.3203798679766265,1.0
-4.439402013540283,-2.2351033506309115,1.0
-4.148413400852482,-3.995219916370668,1.0
-4.052349783073802,1.4150711002869547,1.0
-1.4016595878655411,4.767765310391815,1.0
-2.303772085023077,3.691898475423222,1.0
-2.028565457811786,-4.395710962108943,1.0
-0.10971087738472443,-5.007132998064783,1.0
1.3544466160851862,-4.991511901835571,1.0
1.112055525349492,-4.280148065268436,1.0
5.473535246888283,3.0756941847047448,1.0
-4.007930378370655,0.32290610402892717,1.0
4.496778364101104,1.6063697582530732,1.0
-4.177672628189607,-1.3669975878245049,1.0
-5.738751992089922,2.6379828959850378,1.0
4.067379771386441,-3.1904522788548526,1.0
-3.57135527839298,4.805694716545189,1.0
2.34344668856417,2.179942978715713,1.0
3.0674471787074946,3.690357204356807,1.0
0.3645421272252918,-6.018064788926001,1.0
-3.8654474187104464,-3.479591542334087,1.0
4.844411709721449,3.4022894519359586,1.0
3.882533559072108,2.23394455550622,1.0
-1.8375044010573431,-6.092228505261257,1.0
6.535196732729655,3.1769272078048867,1.0
2.1206087489334298,-4.302468521245359,1.0
-1.2235940423815583,-4.349708630613728,1.0
5.233500697165083,3.2451428994817197,1.0
5.478859405260138,3.1254184387561827,1.0
4.432556673764037,-0.09321027243209107,1.0
-3.4654844307740515,3.2335028263334227,1.0
-3.123705790231448,3.4301414302741007,1.0
1.7114227641133746,-3.2330053922194293,1.0
4.102962750177226,-1.281474681950368,1.0
3.9377234517954007,-0.16038708225929282,1.0
0.3879702121765274,-4.173824264099042,1.0
-3.5089511025049123,3.3606239950250574,1.0
4.462790812972731,2.6941739433646408,1.0
0.9892225212398644,-6.684187000552233,1.0
-3.7957129173125543,-1.4140142007700276,1.0
-5.3963614617893185,2.7362115013595196,1.0
4.015249166578976,-2.6979781451766955,1.0
3.8227181481591064,3.158493463455464,1.0
-5.668118905958779,-0.11350504598105582,1.0
3.9548041096537454,0.16661407028026043,1.0
-5.040268608159023,1.0715887684878855,1.0
5.036432671841986,1.8217909419618596,1.0
3.7346596634892024,3.524465747615854,1.0
3.400662277188126,3.813463349799645,1.0
-4.225124455698734,-6.182882064072075,1.0
-0.3817700436000757,-4.167021666100514,1.0
-3.91472569661076,-2.1499242110781553,1.0
4.019792682962078,-1.1597571530828688,1.0
-3.5005917161337337,3.500369008120269,1.0
-0.8624213678825005,4.014519108411582,1.0
4.348629974607567,-4.364883737347632,1.0
0.9449944348266632,6.532465640556593,1.0
