x,y,class
2.496714153011233,2.9261775475316414,1.0
1.8617356988288154,3.9094166404701305,1.0
2.6476885381006925,0.6014324261808588,1.0
3.5230298564080256,2.562969236690571,1.0
1.765846625276664,1.349357430878173,1.0
1.7658630430508195,1.512874616235304,1.0
3.5792128155073915,1.4076060757611308,1.0
2.767434729152909,1.1360092303201839,1.0
1.5305256140650478,2.048521627944827,1.0
2.5425600435859645,1.1690498835889622,1.0
1.5365823071875377,2.270456825779839,1.0
1.534270246429743,1.9497618905508631,1.0
2.241962271566034,1.7610519531335902,1.0
0.08671975534220211,1.0924363379584021,1.0
0.27508216748696723,1.4232286694316674,1.0
1.4377124707590272,2.755391225825756,1.0
0.9871688796655762,2.5009171876243808,1.0
2.314247332595274,1.022444755201449,1.0
1.0919759244787892,2.099332305429226,1.0
0.5876962986647085,2.751387123371789,1.0
3.465648768921554,0.33059471887862824,1.0
1.7742236995134644,2.543360192379935,1.0
2.0675282046879238,1.3373762410541534,1.0
0.5752518137865432,2.5705986685931594,1.0
1.4556172754748173,1.2367408434574831,1.0
2.1109225897098662,0.19511789933548096,1.0
0.8490064225776972,0.37245756211683734,1.0
2.375698018345672,2.048084946661382,1.0
1.399361310081195,2.2597225017214817,1.0
1.7083062502067232,1.0956833748955914,1.0
1.398293387770603,2.638592458777374,1.0
3.852278184508938,0.3384799377310401,1.0
1.986502775262066,1.9339202013526835,1.0
0.9422890710440996,0.7889838002375433,1.0
2.822544912103189,1.348163892197841,1.0
0.7791563500289778,2.047398671316414,1.0
2.2088635950047553,1.1395866347160477,1.0
0.04032987612022443,1.6154444557701746,1.0
0.6718139511015695,3.0062928092144405,1.0
2.1968612358691235,1.4231081304768511,1.0
2.7384665799954107,2.835692112065142,1.0
2.1713682811899706,0.8702931453423819,1.0
1.8843517176117595,2.529804177915283,1.0
1.6988963044107113,3.4415686206579004,1.0
0.5214780096325726,-0.4716445001272893,1.0
1.2801557916052912,1.203104744529523,1.0
1.5393612290402126,2.57707212718054,1.0
3.0571222262189157,1.7969546139570074,1.0
2.3436182895684614,2.371145873371309,1.0
0.23695984463726605,1.3960148132841794,1.0
2.324083969394795,2.0865897874729,1.0
1.6149177195836835,1.8443227646079206,1.0
1.3230779996940414,3.1677820616598074,1.0
2.6116762888408678,2.254420843301213,1.0
3.030999522495951,2.337602662075202,1.0
2.931280119116199,1.5881230338775327,1.0
1.1607824767773613,1.5123937759275066,1.0
1.6907876241487854,1.567441812180379,1.0
2.331263431403564,2.394452142378297,1.0
2.975545127122359,1.579015519179737,1.0
1.52082576215471,2.289774856896413,1.0
1.814341023336183,4.075400798645439,1.0
